"device_id","payment_id","user_id","site_id","relation_status","physical_id","serial"
41238936,70089865478,72087730,MLB,2,MP300-23010262023042102820,"23010262023042102820"
41238937,70089865478,72087730,MLB,2,MP300-23010262023042110399,"23010262023042110399"
41238938,70089865478,72087730,MLB,2,MP300-23010262023042101819,"23010262023042101819"
41238939,70089865478,72087730,MLB,2,MP300-23010262023042109792,"23010262023042109792"
41238940,70089865478,72087730,MLB,2,MP300-23010262023042102854,"23010262023042102854"
41238941,70089865478,72087730,MLB,2,MP300-23010262023042101753,"23010262023042101753"
41238942,70089865478,72087730,MLB,2,MP300-23010262023042101793,"23010262023042101793"
41238943,70089865478,72087730,MLB,2,MP300-23010262023042105288,"23010262023042105288"
41238944,70089865478,72087730,MLB,2,MP300-23010262023042102841,"23010262023042102841"
41238945,70089865478,72087730,MLB,2,MP300-23010262023042107614,"23010262023042107614"
41238946,70089865478,72087730,MLB,2,MP300-23010262023042107604,"23010262023042107604"
41238947,70089865478,72087730,MLB,2,MP300-23010262023042108924,"23010262023042108924"
41238948,70089865478,72087730,MLB,2,MP300-23010262023042108932,"23010262023042108932"
41238949,70089865478,72087730,MLB,2,MP300-23010262023042105190,"23010262023042105190"
41238950,70089865478,72087730,MLB,2,MP300-23010262023042110534,"23010262023042110534"
41238951,70089865478,72087730,MLB,3,MP300-23010262023042109883,"23010262023042109883"
41238952,70089865478,72087730,MLB,2,MP300-23010262023042107569,"23010262023042107569"
41238953,70089865478,72087730,MLB,2,MP300-23010262023042102795,"23010262023042102795"
41238954,70089865478,72087730,MLB,2,MP300-23010262023042107585,"23010262023042107585"
41238955,70089865478,72087730,MLB,2,MP300-23010262023042104350,"23010262023042104350"
41238956,70089865478,72087730,MLB,2,MP300-23010262023042108891,"23010262023042108891"
41238957,70089865478,72087730,MLB,2,MP300-23010262023042105243,"23010262023042105243"
41238958,70089855974,72087730,MLB,2,MP300-23010262023042104944,"23010262023042104944"
41238959,70089855974,72087730,MLB,2,MP300-23010262023042107688,"23010262023042107688"
41238960,70089855974,72087730,MLB,2,MP300-23010262023042109465,"23010262023042109465"
41238961,70089855974,72087730,MLB,2,MP300-23010262023042108248,"23010262023042108248"
41238962,70089855974,72087730,MLB,3,MP300-23010262023042106370,"23010262023042106370"
41238963,70089855974,72087730,MLB,2,MP300-23010262023042106400,"23010262023042106400"
41238964,70089855974,72087730,MLB,2,MP300-23010262023042108157,"23010262023042108157"
41238965,70089855974,72087730,MLB,2,MP300-23010262023042108170,"23010262023042108170"
41238966,70089855974,72087730,MLB,2,MP300-23010262023042104954,"23010262023042104954"
41238967,70089855974,72087730,MLB,2,MP300-23010262023042105255,"23010262023042105255"
41238968,70089855974,72087730,MLB,2,MP300-23010262023042101720,"23010262023042101720"
41238969,70089855974,72087730,MLB,2,MP300-23010262023042105874,"23010262023042105874"
41238970,70089855974,72087730,MLB,2,MP300-23010262023042104938,"23010262023042104938"
41238971,70089855974,72087730,MLB,3,MP300-23010262023042108163,"23010262023042108163"
41238972,70089855974,72087730,MLB,2,MP300-23010262023042109346,"23010262023042109346"
41238973,70089855974,72087730,MLB,2,MP300-23010262023042109486,"23010262023042109486"
41238974,70089855974,72087730,MLB,2,MP300-23010262023042108255,"23010262023042108255"
41238975,70089855974,72087730,MLB,2,MP300-23010262023042105179,"23010262023042105179"
41238976,70089855974,72087730,MLB,2,MP300-23010262023042105055,"23010262023042105055"
41238977,70089855974,72087730,MLB,2,MP300-23010262023042107596,"23010262023042107596"
41238978,70089855974,72087730,MLB,2,MP300-23010262023042108251,"23010262023042108251"
41238979,70089855974,72087730,MLB,3,MP300-23010262023042108239,"23010262023042108239"
41238980,70089855974,72087730,MLB,2,MP300-23010262023042102828,"23010262023042102828"
41238981,70089855974,72087730,MLB,2,MP300-23010262023042109375,"23010262023042109375"
41238982,70089855974,72087730,MLB,2,MP300-23010262023042104256,"23010262023042104256"
41238983,70089855974,72087730,MLB,2,MP300-23010262023042104292,"23010262023042104292"
41238984,70089855974,72087730,MLB,2,MP300-23010262023042110549,"23010262023042110549"
41238985,70089855974,72087730,MLB,2,MP300-23010262023042106380,"23010262023042106380"
41238986,70089855974,72087730,MLB,3,MP300-23010262023042104291,"23010262023042104291"
41238987,70089855974,72087730,MLB,2,MP300-23010262023042105869,"23010262023042105869"
41238988,70089855974,72087730,MLB,2,MP300-23010262023042109470,"23010262023042109470"
41238989,70089855974,72087730,MLB,2,MP300-23010262023042110425,"23010262023042110425"
41238990,70089855974,72087730,MLB,2,MP300-23010262023042105041,"23010262023042105041"
41238991,70089855974,72087730,MLB,2,MP300-23010262023042106267,"23010262023042106267"
41238992,70089855974,72087730,MLB,2,MP300-23010262023042107639,"23010262023042107639"
41238993,70089855974,72087730,MLB,2,MP300-23010262023042110495,"23010262023042110495"
41238994,70089855974,72087730,MLB,2,MP300-23010262023042110563,"23010262023042110563"
41238995,70089855974,72087730,MLB,2,MP300-23010262023042108231,"23010262023042108231"
41238996,70089855974,72087730,MLB,2,MP300-23010262023042104960,"23010262023042104960"
41238997,70089855974,72087730,MLB,2,MP300-23010262023042105270,"23010262023042105270"
41238998,70089855974,72087730,MLB,2,MP300-23010262023042107656,"23010262023042107656"
41238999,70089855974,72087730,MLB,3,MP300-23010262023042108220,"23010262023042108220"
41239000,70089855974,72087730,MLB,2,MP300-23010262023042104260,"23010262023042104260"
41239001,70089855974,72087730,MLB,2,MP300-23010262023042102850,"23010262023042102850"
41239002,70089855974,72087730,MLB,2,MP300-23010262023042110477,"23010262023042110477"
41239003,70089879408,72087730,MLB,2,"8701372352352256",MP35P-8701372352352256
41239004,70089879408,72087730,MLB,2,"8701372352353052",MP35P-8701372352353052
41239005,70089879408,72087730,MLB,2,"8701372352352586",MP35P-8701372352352586
41239006,70089879408,72087730,MLB,2,"8701372352353284",MP35P-8701372352353284
41239007,70089879408,72087730,MLB,2,"8701372352352874",MP35P-8701372352352874
41239008,70089879408,72087730,MLB,2,"8701372352353622",MP35P-8701372352353622
41239009,70089879408,72087730,MLB,2,"8701372352353447",MP35P-8701372352353447
41239010,70089879408,72087730,MLB,2,"8701372352353236",MP35P-8701372352353236
41239011,70089879408,72087730,MLB,2,"8701372352353313",MP35P-8701372352353313
41239012,70089879408,72087730,MLB,2,"8701372352353192",MP35P-8701372352353192
41239013,70089879408,72087730,MLB,2,"8701372352352945",MP35P-8701372352352945
41239014,70089879408,72087730,MLB,2,"8701372352352987",MP35P-8701372352352987
41239015,70089879408,72087730,MLB,2,"8701372352353334",MP35P-8701372352353334
41239016,70089879408,72087730,MLB,2,"8701372352352425",MP35P-8701372352352425
41239017,70089879408,72087730,MLB,2,"8701372352351902",MP35P-8701372352351902
41239018,70089879408,72087730,MLB,2,"8701372352352755",MP35P-8701372352352755
41239019,70089879408,72087730,MLB,2,"8701372352352571",MP35P-8701372352352571
41239020,70089879408,72087730,MLB,2,"8701372352353349",MP35P-8701372352353349
41239021,70089879408,72087730,MLB,2,"8701372352352805",MP35P-8701372352352805
41239022,70089879408,72087730,MLB,2,"8701372352353046",MP35P-8701372352353046
41239023,70089910886,72087730,MLB,2,"8701372352287613",MP35P-8701372352287613
41239024,70089910886,72087730,MLB,2,"8701372352285941",MP35P-8701372352285941
41239025,70089910886,72087730,MLB,2,"8701372352287001",MP35P-8701372352287001
41239026,70089910886,72087730,MLB,2,"8701372352287233",MP35P-8701372352287233
41239027,70089910886,72087730,MLB,2,"8701372352276082",MP35P-8701372352276082
41239028,70089910886,72087730,MLB,2,"8701372352287661",MP35P-8701372352287661
41239029,70089910886,72087730,MLB,2,"8701372352287676",MP35P-8701372352287676
41239030,70089910886,72087730,MLB,2,"8701372352287557",MP35P-8701372352287557
41239031,70089910886,72087730,MLB,2,"8701372352287402",MP35P-8701372352287402
41239032,70089910886,72087730,MLB,2,"8701372352285772",MP35P-8701372352285772
41239080,69893386247,202763881,MLB,2,MP300-23010262023042106682,"23010262023042106682"
41239081,69893386247,202763881,MLB,2,MP300-23010262023042110455,"23010262023042110455"
41239082,69893386247,202763881,MLB,2,MP300-23010262023042105312,"23010262023042105312"
41239083,69893386247,202763881,MLB,2,MP300-23010262023042105737,"23010262023042105737"
41239084,69893396253,202763881,MLB,2,PAX-1486299574,D175-1486299574
41239085,69893396253,202763881,MLB,2,PAX-1486299995,D175-1486299995
41239086,69893396253,202763881,MLB,2,PAX-1486300241,D175-1486300241
41239087,69893396253,202763881,MLB,2,PAX-1486300260,D175-1486300260
41239088,70091744820,202763881,MLB,2,"8701372352150733",MP35P-8701372352150733
41239089,70091757418,202763881,MLB,2,PAX-1486299584,D175-1486299584
41239090,70091757418,202763881,MLB,2,PAX-1486300625,D175-1486300625
41239091,70091757418,202763881,MLB,2,PAX-1486300252,D175-1486300252
41239092,70091757418,202763881,MLB,2,PAX-1486300327,D175-1486300327
41239093,70043302236,1514171559,MLB,2,MP300-23021162023112708483,"23021162023112708483"
41239094,70043302236,1514171559,MLB,2,MP300-23021162023112708423,"23021162023112708423"
41239095,70043302236,1514171559,MLB,2,MP300-23021162023112708456,"23021162023112708456"
41239096,70043302236,1514171559,MLB,2,MP300-23021162023112708482,"23021162023112708482"
41239097,70043302236,1514171559,MLB,2,MP300-23021162023112708004,"23021162023112708004"
41239098,70043302236,1514171559,MLB,2,MP300-23021162023112700692,"23021162023112700692"
41239099,70043302236,1514171559,MLB,2,MP300-23021162023112708476,"23021162023112708476"
41239100,70043302236,1514171559,MLB,2,MP300-23021162023112708471,"23021162023112708471"
41239101,70043302236,1514171559,MLB,2,MP300-23021162023112708411,"23021162023112708411"
41239102,70043302236,1514171559,MLB,2,MP300-23021162023112708466,"23021162023112708466"
41239118,70093168410,698670703,MLB,2,"8701372352150662",MP35P-8701372352150662
41239119,69895106125,1422515448,MLB,2,SMARTPOS1494008018,A910-1494008018
41239120,70093543556,620616031,MLB,2,MP300-23021162023112701246,"23021162023112701246"
41239129,69895933507,46154448,MLB,2,D175-1484331218,D175-1484331218
41239130,69895955145,180482419,MLB,2,D175-1484726979,D175-1484726979
41239131,69895960895,46154448,MLB,2,D175-1484323895,D175-1484323895
41239132,70094338494,292082357,MLB,2,"8701372352148935",MP35P-8701372352148935
41239133,70094515356,296606875,MLB,2,"8701372351214797",MP35P-8701372351214797
41239134,70094989030,188151853,MLB,2,SMARTPOS1491082818,A910-1491082818
41239136,70095284752,698670703,MLB,2,"8701372352150608",MP35P-8701372352150608
41239138,69897851043,46154448,MLB,2,D175-1484350614,D175-1484350614
41239139,70096229022,46154448,MLB,2,D175-1484338289,D175-1484338289
41239140,69897884379,273109339,MLB,2,"8701372351213733",MP35P-8701372351213733
41239141,70096659106,273109339,MLB,2,"8701372351213424",MP35P-8701372351213424
41239146,69898545261,95577631,MLB,2,"8701372351215221",MP35P-8701372351215221
41239147,69898681223,507015196,MLB,2,"8701372351200286",MP35P-8701372351200286
41239173,70097677246,276073881,MLB,3,D175-1480086403,D175-1480086403
41239174,70097839998,221141979,MLB,2,"8701372351281475",MP35P-8701372351281475
41239175,70097891906,322320042,MLB,2,"8701372351228633",MP35P-8701372351228633
41239186,70084251896,19974954,MLB,2,"8701372351265383",MP35P-8701372351265383
41239187,70097925262,189874978,MLB,2,"8701372351227267",MP35P-8701372351227267
41239199,70099067784,436331018,MLB,2,"8701372352178813",MP35P-8701372352178813
41239200,70099059736,106892026,MLB,2,D175-1484723669,D175-1484723669
41239233,69902183119,98627661,MLB,2,"8701372352239775",MP35P-8701372352239775
41239234,69902183119,98627661,MLB,2,"8701372352238872",MP35P-8701372352238872
41239235,69902183119,98627661,MLB,2,"8701372352132366",MP35P-8701372352132366
41239236,69902183119,98627661,MLB,2,"8701372352239706",MP35P-8701372352239706
41239237,69902183119,98627661,MLB,2,"8701372352239543",MP35P-8701372352239543
41239238,69902183119,98627661,MLB,2,"8701372352239683",MP35P-8701372352239683
41239239,69902183119,98627661,MLB,3,"8701372352238985",MP35P-8701372352238985
41239240,69902183119,98627661,MLB,3,"8701372352238901",MP35P-8701372352238901
41239241,69902183119,98627661,MLB,2,"8701372352238937",MP35P-8701372352238937
41239242,69902183119,98627661,MLB,2,"8701372352238887",MP35P-8701372352238887
41239258,70102435020,614177210,MLB,3,"8701232241431096",MP35P-8701232241431096
41239270,69904339737,268003218,MLB,2,D175-1484453858,D175-1484453858
41239271,69904404257,114165543,MLB,2,"8701372351228648",MP35P-8701372351228648
41239272,69904382097,130157036,MLB,2,"8701232152635298",MP35P-8701232152635298
41239298,69906441839,265436557,MLB,2,"8701372351265222",MP35P-8701372351265222
41239311,69906725307,296606875,MLB,2,"8701012141038463",MP35P-8701012141038463
41239322,70106447538,75554443,MLB,2,"8701372351225505",MP35P-8701372351225505
41239323,69908188135,1378133049,MLB,2,MP300-23010262023042106676,"23010262023042106676"
41239324,70106543112,1378133049,MLB,2,MP300-23010262023042110470,"23010262023042110470"
41239325,70106543112,1378133049,MLB,2,MP300-23010262023042104450,"23010262023042104450"
41239326,70106543112,1378133049,MLB,2,MP300-23010262023042105830,"23010262023042105830"
41239327,70106543112,1378133049,MLB,2,MP300-23010262023042103306,"23010262023042103306"
41239333,69908827275,138157802,MLB,2,D175-1484729418,D175-1484729418
41239334,69908813749,776477453,MLB,2,D175-1484708806,D175-1484708806
41239335,70107421114,363817688,MLB,2,D175-1484331825,D175-1484331825
41239336,69909145213,249488982,MLB,2,SMARTPOS1491782362,A910-1491782362
41239337,69909223257,480713487,MLB,2,"8701372352240102",MP35P-8701372352240102
41239338,70107880046,61599526,MLB,2,MP300-23010262023042105295,"23010262023042105295"
41239339,70107880046,61599526,MLB,2,MP300-23010262023042107946,"23010262023042107946"
41239340,70107880046,61599526,MLB,2,MP300-23010262023042105686,"23010262023042105686"
41239341,70107880046,61599526,MLB,2,MP300-23010262023042105358,"23010262023042105358"
41239342,70107880046,61599526,MLB,2,MP300-23010262023042105683,"23010262023042105683"
41239343,70107880046,61599526,MLB,2,MP300-23010262023042107961,"23010262023042107961"
41239344,70107880046,61599526,MLB,2,MP300-23010262023042108069,"23010262023042108069"
41239345,70107880046,61599526,MLB,2,MP300-23010262023042107998,"23010262023042107998"
41239346,70107880046,61599526,MLB,2,MP300-23010262023042108020,"23010262023042108020"
41239347,70107880046,61599526,MLB,2,MP300-23010262023042110824,"23010262023042110824"
41239348,70107943750,230721962,MLB,2,SMARTPOS1491935775,A910-1491935775
41239349,70108207816,190963118,MLB,2,MP300-23010262023042107975,"23010262023042107975"
41239350,70108207816,190963118,MLB,2,MP300-23010262023042102822,"23010262023042102822"
41239351,70108207816,190963118,MLB,2,MP300-23010262023042107606,"23010262023042107606"
41239352,70108207816,190963118,MLB,2,MP300-23010262023042107952,"23010262023042107952"
41239353,70108207816,190963118,MLB,2,MP300-23010262023042104409,"23010262023042104409"
41239354,70108207816,190963118,MLB,2,MP300-23010262023042107615,"23010262023042107615"
41239355,70108207816,190963118,MLB,2,MP300-23010262023042110825,"23010262023042110825"
41239356,70108207816,190963118,MLB,2,MP300-23010262023042108030,"23010262023042108030"
41239357,70108207816,190963118,MLB,2,MP300-23010262023042107924,"23010262023042107924"
41239358,70108207816,190963118,MLB,2,MP300-23010262023042107598,"23010262023042107598"
41239394,70111860786,632559284,MLB,2,"8701372352243928",MP35P-8701372352243928
41239396,69913612441,75554443,MLB,2,SMARTPOS1492513122,A910-1492513122
41239407,69914182059,22312207,MLB,2,"8701372352244409",MP35P-8701372352244409
41239408,70112909842,22312207,MLB,2,MP300-23020462023033130448,"23020462023033130448"
41239413,70113060090,570067239,MLB,2,D175-1484308119,D175-1484308119
41239414,70113190496,199469143,MLB,2,MP300-23021162023112709151,"23021162023112709151"
41239415,70113437852,1122122250,MLB,2,"8701372352244463",MP35P-8701372352244463
41239427,69916415037,167246301,MLB,2,SMARTPOS1492076692,A910-1492076692
41239432,69917075113,570067239,MLB,2,D175-1484461684,D175-1484461684
41239433,69917293989,1413125270,MLB,2,"8701372352097919",MP35P-8701372352097919
41239457,69917715085,174998141,MLB,2,PAX-1486174032,D175-1486174032
41239458,69917715085,174998141,MLB,2,PAX-1486173841,D175-1486173841
41239459,69917715085,174998141,MLB,2,PAX-1486174020,D175-1486174020
41239460,69917715085,174998141,MLB,2,PAX-1486174012,D175-1486174012
41239461,69917715085,174998141,MLB,2,PAX-1486173804,D175-1486173804
41239462,69917715085,174998141,MLB,2,PAX-1486173795,D175-1486173795
41239463,69917715085,174998141,MLB,2,PAX-1486174045,D175-1486174045
41239464,69917715085,174998141,MLB,2,PAX-1486173802,D175-1486173802
41239465,69917715085,174998141,MLB,2,PAX-1486174047,D175-1486174047
41239466,69917715085,174998141,MLB,2,PAX-1486174053,D175-1486174053
41239471,70116498686,311101389,MLB,2,MP300-23021162023112700876,"23021162023112700876"
41239477,70116658632,311101389,MLB,2,MP300-23010262023042102220,"23010262023042102220"
41239478,70116873686,515558035,MLB,2,MP300-23010262023042104290,"23010262023042104290"
41239479,70116873686,515558035,MLB,2,MP300-23010262023042108169,"23010262023042108169"
41239480,70116873686,515558035,MLB,2,MP300-23010262023042107672,"23010262023042107672"
41239481,70116873686,515558035,MLB,2,MP300-23010262023042109894,"23010262023042109894"
41239487,70117323472,606075315,MLB,2,"8701372351242293",MP35P-8701372351242293
41239488,69919697555,162662334,MLB,2,"8701372352287711",MP35P-8701372352287711
41239500,69919814717,162662334,MLB,2,"8701372352287634",MP35P-8701372352287634
41239502,69920027425,162662334,MLB,3,"8701372352288038",MP35P-8701372352288038
41239503,69920742519,659958956,MLB,2,"8701372352352164",MP35P-8701372352352164
41239505,70119435560,139691645,MLB,2,"8701372352353221",MP35P-8701372352353221
41239506,70119488752,139691645,MLB,2,MP300-23021162023112700932,"23021162023112700932"
41239510,69921693855,640438518,MLB,2,"8701372352288023",MP35P-8701372352288023
41239513,70120141262,230042940,MLB,2,"8701372352287542",MP35P-8701372352287542
41239524,69923784883,72087730,MLB,2,"8701372352351466",MP35P-8701372352351466
41239529,69924667489,87449461,MLB,2,"8701372351215313",MP35P-8701372351215313
41239538,70124164610,424503814,MLB,2,"8701372351215616",MP35P-8701372351215616
41239551,69926749139,182188096,MLB,2,"8701372352351368",MP35P-8701372352351368
41239562,70125516468,1180991129,MLB,2,MP300-23021162023112700930,"23021162023112700930"
41239563,70125787714,85590603,MLB,2,D175-1480527203,D175-1480527203
41239585,70126132316,72087730,MLB,3,"8701372352352066",MP35P-8701372352352066
41239596,70126198102,415795214,MLB,2,"8701372352351662",MP35P-8701372352351662
41239598,69928409639,672823694,MLB,2,"8701372351213261",MP35P-8701372351213261
41239604,70127694944,106892026,MLB,2,"8701372351213297",MP35P-8701372351213297
41239608,69929302911,106892026,MLB,2,"8701372352352375",MP35P-8701372352352375
41239609,69929192311,1180991129,MLB,2,MP300-23010262023042105836,"23010262023042105836"
41239625,70128485106,394504162,MLB,2,"8701372351213902",MP35P-8701372351213902
41239626,70128532162,139691645,MLB,2,PAX-1486299925,D175-1486299925
41239639,69930241851,399328050,MLB,2,MP300-23021162023112700949,"23021162023112700949"
41239640,70128859554,139691645,MLB,2,PAX-1486300502,D175-1486300502
41239641,69930732813,181650921,MLB,2,MP300-23010262023042101199,"23010262023042101199"
41239642,69930732813,181650921,MLB,2,MP300-23010262023042104288,"23010262023042104288"
41239643,69930732813,181650921,MLB,2,MP300-23010262023042105023,"23010262023042105023"
41239644,69930732813,181650921,MLB,2,MP300-23010262023042109811,"23010262023042109811"
41239645,69930732813,181650921,MLB,2,MP300-23010262023042104404,"23010262023042104404"
41239646,69930732813,181650921,MLB,2,MP300-23010262023042108802,"23010262023042108802"
41239647,69930732813,181650921,MLB,2,MP300-23010262023042110478,"23010262023042110478"
41239648,69930732813,181650921,MLB,2,MP300-23010262023042109370,"23010262023042109370"
41239649,69930732813,181650921,MLB,2,MP300-23010262023042108904,"23010262023042108904"
41239650,69930732813,181650921,MLB,2,MP300-23010262023042105101,"23010262023042105101"
41239651,69930931067,211636725,MLB,2,"8701372352351537",MP35P-8701372352351537
41239653,70129753886,230105106,MLB,2,"8701372351215046",MP35P-8701372351215046
41239654,69931254501,230105106,MLB,2,"8701372351215382",MP35P-8701372351215382
41239655,70129849626,230105106,MLB,2,"8701372351214939",MP35P-8701372351214939
41239658,70130146146,73353059,MLB,2,MP300-23021162023112700685,"23021162023112700685"
41239659,70130175318,73353059,MLB,2,MP300-23021162023112701123,"23021162023112701123"
41239685,70130824514,116422168,MLB,2,"8701372352351305",MP35P-8701372352351305
41239686,69932498129,116422168,MLB,2,"8701372352352306",MP35P-8701372352352306
41239693,69933364317,817240324,MLB,3,MP300-23021162023112700875,"23021162023112700875"
41239706,69935299667,48909778,MLB,2,"8701372351214853",MP35P-8701372351214853
41239711,70135062376,322320042,MLB,3,MP300-23021162023112701108,"23021162023112701108"
41239712,70135058690,574903970,MLB,2,"8701372351214749",MP35P-8701372351214749
41239713,69936691585,322320042,MLB,2,PAX-1486299538,D175-1486299538
41239714,69936691585,322320042,MLB,3,PAX-1486299615,D175-1486299615
41239715,69936691585,322320042,MLB,2,PAX-1486300675,D175-1486300675
41239716,69936691585,322320042,MLB,2,PAX-1486300693,D175-1486300693
41239717,69936992515,75554443,MLB,2,SMARTPOS1494175036,A910-1494175036
41239718,70135983320,614177210,MLB,2,"8701372352351873",MP35P-8701372352351873
41239719,70136700608,476773128,MLB,2,MP300-23010262023042109902,"23010262023042109902"
41239720,69938345975,75554443,MLB,2,"8701372351213136",MP35P-8701372351213136
41239730,69939864889,73353059,MLB,2,MP300-23021162023112700945,"23021162023112700945"
41239731,69939911361,138157802,MLB,2,"8701372352351656",MP35P-8701372352351656
41239734,70138776210,224665870,MLB,2,MP300-23010262023042109810,"23010262023042109810"
41239743,69941481981,216971021,MLB,2,PAX-1486174054,D175-1486174054
41239744,69941481981,216971021,MLB,2,PAX-1486174008,D175-1486174008
41239745,69941481981,216971021,MLB,2,PAX-1486173944,D175-1486173944
41239746,69941481981,216971021,MLB,2,PAX-1486174049,D175-1486174049
41239747,69941481981,216971021,MLB,2,PAX-1486247678,D175-1486247678
41239748,69941481981,216971021,MLB,2,PAX-1486174042,D175-1486174042
41239749,69941481981,216971021,MLB,2,PAX-1486173984,D175-1486173984
41239750,69941481981,216971021,MLB,2,PAX-1486173936,D175-1486173936
41239751,69941481981,216971021,MLB,2,PAX-1486174027,D175-1486174027
41239752,69941481981,216971021,MLB,2,PAX-1486173985,D175-1486173985
41239753,69941945023,166742989,MLB,2,MP300-23021162023112706955,"23021162023112706955"
41239754,69941945023,166742989,MLB,2,MP300-23021162023112707038,"23021162023112707038"
41239755,69941945023,166742989,MLB,2,MP300-23021162023112708823,"23021162023112708823"
41239756,69941945023,166742989,MLB,2,MP300-23021162023112708734,"23021162023112708734"
41239757,69941945023,166742989,MLB,2,MP300-23021162023112708731,"23021162023112708731"
41239758,69941945023,166742989,MLB,2,MP300-23021162023112708824,"23021162023112708824"
41239759,69941945023,166742989,MLB,2,MP300-23021162023112706950,"23021162023112706950"
41239760,69941945023,166742989,MLB,2,MP300-23021162023112708732,"23021162023112708732"
41239761,69941945023,166742989,MLB,2,MP300-23021162023112706951,"23021162023112706951"
41239762,69941945023,166742989,MLB,2,MP300-23021162023112709761,"23021162023112709761"
41239764,70141048910,222394702,MLB,2,"8701372352116479",MP35P-8701372352116479
41239765,70141076856,253607912,MLB,2,PAX-1485813920,D175-1485813920
41239766,70141076856,253607912,MLB,2,PAX-1485813910,D175-1485813910
41239767,70141076856,253607912,MLB,2,PAX-1485813506,D175-1485813506
41239768,70141076856,253607912,MLB,2,PAX-1485813882,D175-1485813882
41239769,70141076856,253607912,MLB,2,PAX-1485813893,D175-1485813893
41239770,70141076856,253607912,MLB,2,PAX-1485813436,D175-1485813436
41239771,70141076856,253607912,MLB,2,PAX-1485813467,D175-1485813467
41239772,70141076856,253607912,MLB,2,PAX-1485813396,D175-1485813396
41239773,70141076856,253607912,MLB,2,PAX-1485813820,D175-1485813820
41239774,70141076856,253607912,MLB,2,PAX-1485813022,D175-1485813022
41239778,70142012138,161729856,MLB,2,MP300-23010262023042108182,"23010262023042108182"
41239779,69943532329,535074399,MLB,2,"8701372351265362",MP35P-8701372351265362
41239780,69943607591,222394702,MLB,2,MP300-23021162023112708638,"23021162023112708638"
41239794,69945984069,75554443,MLB,2,SMARTPOS1493625520,A910-1493625520
41239807,70145477500,322320042,MLB,3,MP300-23021162023112708707,"23021162023112708707"
41239811,70145481916,296606875,MLB,2,"8701372351237613",MP35P-8701372351237613
41239812,69947582559,120694729,MLB,3,"8701372351214312",MP35P-8701372351214312
41239836,70150439934,75554443,MLB,2,"8701372352100465",MP35P-8701372352100465
41239839,69952202439,336814196,MLB,3,PAX-1486300784,D175-1486300784
41239840,69952202439,336814196,MLB,3,PAX-1486300891,D175-1486300891
41239841,69952202439,336814196,MLB,3,PAX-1486300727,D175-1486300727
41239842,69952202439,336814196,MLB,3,PAX-1486300918,D175-1486300918
41239843,69952202439,336814196,MLB,3,PAX-1486300765,D175-1486300765
41239844,69952202439,336814196,MLB,3,PAX-1486300946,D175-1486300946
41239845,69952202439,336814196,MLB,3,PAX-1486300878,D175-1486300878
41239846,69952202439,336814196,MLB,3,PAX-1486300800,D175-1486300800
41239847,69952202439,336814196,MLB,3,PAX-1486300853,D175-1486300853
41239848,69952202439,336814196,MLB,3,PAX-1486300821,D175-1486300821
41239857,70151180472,75554443,MLB,2,SMARTPOS1490901624,A910-1490901624
41239878,69954296205,184381304,MLB,2,SMARTPOS1490658038,A910-1490658038
41239879,70152699576,184381304,MLB,2,SMARTPOS1493625284,A910-1493625284
41239880,70152737556,184381304,MLB,2,SMARTPOS1490588442,A910-1490588442
41239884,69954364983,184381304,MLB,2,SMARTPOS1493625318,A910-1493625318
41239885,70152787392,184381304,MLB,2,"8701372352100542",MP35P-8701372352100542
41239886,70152787392,184381304,MLB,2,"8701372352100423",MP35P-8701372352100423
41239887,70152787392,184381304,MLB,2,"8701372352097946",MP35P-8701372352097946
41239888,70152787392,184381304,MLB,2,"8701372352097994",MP35P-8701372352097994
41239889,70152787392,184381304,MLB,2,"8701372352100536",MP35P-8701372352100536
41239890,70152787392,184381304,MLB,2,"8701372352097881",MP35P-8701372352097881
41239891,70152787392,184381304,MLB,2,"8701372352100824",MP35P-8701372352100824
41239892,70152787392,184381304,MLB,2,"8701372352100319",MP35P-8701372352100319
41239893,70152787392,184381304,MLB,2,"8701372352100367",MP35P-8701372352100367
41239894,70152787392,184381304,MLB,2,"8701372352100845",MP35P-8701372352100845
41239897,69954455181,184381304,MLB,2,MP300-23010262023042107553,"23010262023042107553"
41239898,69954455181,184381304,MLB,2,MP300-23010262023042109852,"23010262023042109852"
41239899,69954455181,184381304,MLB,2,MP300-23010262023042105144,"23010262023042105144"
41239900,69954455181,184381304,MLB,2,MP300-23010262023042105189,"23010262023042105189"
41239901,69954455181,184381304,MLB,2,MP300-23010262023042107551,"23010262023042107551"
41239902,69954455181,184381304,MLB,2,MP300-23010262023042101714,"23010262023042101714"
41239903,69954455181,184381304,MLB,2,MP300-23010262023042108937,"23010262023042108937"
41239904,69954455181,184381304,MLB,2,MP300-23010262023042109801,"23010262023042109801"
41239905,69954455181,184381304,MLB,2,MP300-23010262023042109929,"23010262023042109929"
41239907,70152966180,230721962,MLB,2,MP300-23010262023042107000,"23010262023042107000"
41239908,69954506741,230721962,MLB,2,MP300-23010262023042110472,"23010262023042110472"
41239912,70153117426,1329928847,MLB,2,PAX-1485813149,D175-1485813149
41239913,70153117426,1329928847,MLB,2,PAX-1485813148,D175-1485813148
41239914,70153117426,1329928847,MLB,2,PAX-1485813878,D175-1485813878
41239915,70153117426,1329928847,MLB,2,PAX-1485813030,D175-1485813030
41239916,70153117426,1329928847,MLB,2,PAX-1485813124,D175-1485813124
